customer_id,age,tenure_months,region,income,number_of_products,complaint_count,churned
38299305,47.0,71,England - North West,55000.0,3.0,1,No
65462852,25.0,10,England - South West,73500.0,2.0,0,Yes
23554008,26.0,39,England - South East,54500.0,1.0,1,No
23789190,15.0,63,England - London,55600.0,1.0,0,No
19251671,54.0,109,England - London,37300.0,3.0,0,N
48817912,31.0,33,Northern Ireland,,3.0,0,No
53935318,36.0,25,England - North West,24600.0,2.0,0,No
93694100,38.0,39,England - North West,30000.0,2.0,0,No
43150761,21.0,3,England - North West,21000.0,1.0,0,Yes
47958070,44.0,46,Wales,83900.0,3.0,0,No
71684858,75.0,49,England - Yorkshire and Humber,34500.0,2.0,0,No
94230533,32.0,0,England - North West,42400.0,1.0,0,No
90373626,21.0,6,England - North East,22100.0,1.0,1,No
22871371,29.0,32,Wales,,1.0,0,Yes
37569808,57.0,64,Scotland,50600.0,2.0,1,Yes
84701214,49.0,82,England - West Midlands,33700.0,2.0,0,No
54862412,56.0,47,England - North West,38900.0,3.0,0,No
37118345,39.0,36,England - Yorkshire and Humber,26300.0,2.0,0,No
96440184,41.0,20,England - West Midlands,45300.0,1.0,1,No
29398135,55.0,41,England - South West,16500.0,1.0,1,No
25064724,54.0,55,England - London,87700.0,3.0,0,No
21516736,41.0,26,England - North East,28600.0,1.0,1,No
62527820,33.0,26,England - North West,48800.0,3.0,0,Yes
43377764,45.0,0,wales,56800.0,2.0,0,No
40797503,31.0,16,England - West Midlands,36100.0,2.0,0,Yes
58669985,36.0,18,England - West Midlands,65500.0,3.0,0,No
72257225,38.0,0,England - London,38500.0,1.0,0,No
49417735,64.0,68,England - South East,40200.0,1.0,1,Yes
10437158,47.0,67,England - South East,19300.0,3.0,2,No
28245502,37.0,53,England - London,60000.0,2.0,0,No
90762680,32.0,39,England - North East,15600.0,3.0,0,No
70737584,20.0,0,Wales,12500.0,1.0,0,Yes
94298310,60.0,60,Wales,,1.0,1,No
30985035,40.0,52,England - London,,4.0,0,No
65250881,61.0,53,England - London,23000.0,3.0,0,No
43634242,46.0,23,England - South West,61300.0,3.0,1,No
87177721,25.0,16,Scotland,43200.0,1.0,1,No
38710321,25.0,8,England - South East,63200.0,2.0,0,No
87439470,60.0,79,England - West Midlands,75800.0,3.0,0,No
27978430,46.0,63,England - London,36900.0,1.0,1,No
54926776,45.0,52,England - North East,38200.0,2.0,1,No
74298660,44.0,34,England - North West,42800.0,1.0,1,Yes
85839346,34.0,11,England - South East,43200.0,2.0,1,No
11088197,33.0,55,England - North East,29600.0,0.0,0,No
78398947,27.0,14,England - North West,56000.0,1.0,0,No
17997087,52.0,11,England - London,30500.0,1.0,2,No
99416619,43.0,31,England - North East,27900.0,1.0,1,No
58641760,50.0,76, England - London ,22600.0,1.0,1,No
18350641,43.0,45,England - London,42900.0,2.0,0,No
27982071,,18,Wales,20100.0,1.0,0,No
92857115,36.0,50,England - South West,62000.0,5.0,0,No
85029200,54.0,64,England - Yorkshire and Humber,39800.0,1.0,1,No
57675464,,33,England - London,29300.0,2.0,0,No
38814301,51.0,67,England - South East,25500.0,2.0,0,No
88560438,43.0,24, England - North West ,12000.0,1.0,1,No
16267462,29.0,21,England - South East,34800.0,2.0,0,NO
40084613,45.0,45,England - West Midlands,67400.0,3.0,0,No
57937144,62.0,93,England - North East,38100.0,2.0,0,No
84288690,32.0,28,Scotland,15700.0,2.0,0,No
86136858,47.0,38,England - London,42000.0,2.0,0,No
60035065,27.0,29,England - South East,33600.0,1.0,0,No
58053063,47.0,61,England - South East,38400.0,1.0,0,No
81006811,43.0,52,England - South East,81700.0,4.0,1,No
36767002,53.0,38,England - Yorkshire and Humber,33200.0,3.0,0,no
47671594,37.0,22,England - South West,57300.0,1.0,1,No
35029303,32.0,20,England - Yorkshire and Humber,18200.0,1.0,3,No
86446230,83.0,103,England - South East,78700.0,3.0,0,No
32576681,19.0,0,England - Yorkshire and Humber,19200.0,1.0,0,No
64178883,19.0,41,Northern Ireland,68200.0,3.0,0,No
46839256,28.0,42,England - North West,24100.0,1.0,0,No
91354621,57.0,0,England - South West,21900.0,1.0,0,No
31929123,42.0,29,Yorks & Humber,35600.0,2.0,1,No
89529898,34.0,65,Northern Ireland,19600.0,1.0,1,Yes
41698703,37.0,3,England - Yorkshire and Humber,13900.0,1.0,3,Yes
94231679,40.0,68,England - West Midlands,,3.0,0,No
39738277,30.0,58,England - South East,30700.0,2.0,0,No
78658314,33.0,36,England - Yorkshire and Humber,86800.0,3.0,0,No
47042019,28.0,19,England - North West,58700.0,2.0,0,No
99368011,35.0,25,England - London,68100.0,2.0,0,No
59333633,63.0,76,England - South West,51800.0,3.0,0,No
21543598,18.0,5, England - South East ,31100.0,1.0,1,No
40738158,39.0,52,England - West Midlands,37100.0,1.0,1,no
56822679,60.0,69,England - Yorkshire and Humber,64700.0,3.0,0,No
66358700,18.0,0,England - London,30900.0,1.0,1,No
12139019,18.0,32,England - South West,32100.0,2.0,0,No
15384056,31.0,21,Wales,37500.0,1.0,2,No
47681201,18.0,14,England - South West,21600.0,1.0,0,No
43286673,45.0,59,England - West Midlands,29500.0,1.0,0,No
14676286,39.0,27,England - Yorkshire and Humber,58800.0,3.0,0,No
58496055,24.0,52,England - Yorkshire and Humber,38600.0,2.0,0,No
38936980,62.0,95,England - West Midlands,74400.0,3.0,0,No
37686418,22.0,32,England - South East,21600.0,1.0,1,No
60674744,81.0,125,England - South East,27300.0,2.0,0,No
52952861,41.0,21,England - South East,31600.0,2.0,0,No
64986402,19.0,11,Wales,32400.0,3.0,0,No
99817912,49.0,46,England - North West,12000.0,1.0,0,No
10833348,43.0,64,England - South East,58700.0,4.0,1,No
91880369,52.0,69,England - London,55300.0,3.0,0,No
57942686,46.0,35,England - London,27900.0,2.0,0,No
27594275,73.0,116,northern ireland,12000.0,3.0,0,No
82058717,30.0,19,England - South West,32800.0,1.0,0,No
99915240,58.0,78,Wales,19900.0,3.0,1,No
18083557,48.0,42,Northern Ireland,45700.0,3.0,0,No
37958185,64.0,45,Northern Ireland,36100.0,1.0,0,No
84469567,86.0,92,England - Yorkshire and Humber,22200.0,3.0,2,No
33620232,30.0,31,England - North West,35200.0,4.0,0,No
25415480,20.0,28,Scotland,30600.0,2.0,0,No
76421035,41.0,49,England - West Midlands,44000.0,2.0,0,No
54262441,57.0,73,Scotland,50700.0,2.0,0,No
35989708,37.0,27,England - North West,37300.0,2.0,0,No
97904022,35.0,29,England - North West,57000.0,2.0,0,No
43239171,36.0,48,northern ireland,54000.0,1.0,0,No
16610234,52.0,84,England - North West,24200.0,2.0,2,No
73552030,28.0,12,England - West Midlands,22900.0,2.0,1,No
18077595,83.0,109,England - London,26900.0,2.0,0,No
93985932,54.0,37,England - North East,47800.0,1.0,0,No
31062094,,44,England - London,23600.0,2.0,1,No
97485852,20.0,0,England - South East,18400.0,1.0,0,No
33923712,58.0,43,England - London,75100.0,2.0,1,No
34752449,39.0,58,England - South West,16900.0,2.0,0,No
93960790,37.0,23,England - London,44100.0,3.0,0,No
13608458,,3,Northern Ireland,27700.0,2.0,0,No
33883820,33.0,39,England - North West,29800.0,1.0,1,No
99132333,70.0,90,Scotland,45900.0,3.0,0,No
24429031,18.0,0,England - Yorkshire and Humber,26500.0,1.0,0,No
28159554,20.0,14,England - London,29100.0,1.0,0,No
14263476,60.0,70,England - South West,24700.0,1.0,1,N
14432652,48.0,106,England - North East,30000.0,3.0,0,No
65279847,84.0,90,England - London,51400.0,3.0,0,No
73123160,68.0,76,England - West Midlands,25200.0,3.0,0,No
93146060,39.0,36,Northern Ireland,37700.0,2.0,1,No
95765292,49.0,35,England - South West,58800.0,2.0,0,No
73851726,58.0,12,Scotland,21800.0,1.0,2,No
57981634,43.0,70,England - London,32200.0,2.0,0,No
64565810,28.0,48,England - South West,59800.0,3.0,0,No
82984756,35.0,23,Scotland,17300.0,3.0,1,No
52947148,48.0,36,England - London,82000.0,4.0,0,No
74617541,46.0,28,England - Yorkshire and Humber,97700.0,3.0,0,No
14041746,66.0,84,England - North West,46100.0,3.0,1,No
68154661,23.0,0,England - Yorkshire and Humber,23000.0,1.0,1,No
67199443,52.0,55,Scotland,37400.0,2.0,0,No
50164844,36.0,26,England - South West," 18,500 ",1.0,1,No
19305776,21.0,6,England - South West,30400.0,1.0,0,No
54704931,62.0,59,England - London,42600.0,1.0,0,No
68637323,58.0,48,England - West Midlands,41500.0,2.0,0,No
16411927,65.0,40,Northern Ireland,42300.0,2.0,0,No
14577435,70.0,49,,34800.0,2.0,0,No
31741063,64.0,0, England - London ,37600.0,1.0,1,No
97848729,37.0,17,England - South East,36700.0,1.0,0,No
93783814,34.0,7,England - South West,38800.0,2.0,0,No
79773022,,79,Yorks & Humber,16900.0,2.0,0,No
82118884,45.0,36,England - London,19500.0,3.0,0,No
42279665,23.0,19,England - West Midlands,16700.0,1.0,1,No
85406135,31.0,34,England - North West,127200.0,3.0,0,No
99789881,40.0,28,England - Yorkshire and Humber,,1.0,0,No
11251600,35.0,42,England - London,,4.0,0,No
77203105,51.0,20,Scotland,29500.0,1.0,0,Yes
20437743,46.0,8,England - South West,28800.0,2.0,0,No
12100080,48.0,75,England - North East,42900.0,2.0,0,No
70748688,40.0,67,England - West Midlands,26000.0,1.0,2,No
33834378,40.0,25,Northern Ireland,37400.0,2.0,0,No
38859648,37.0,24,England - London,63200.0,2.0,0,No
96379722,37.0,44,England - South East,37200.0,1.0,0,No
65965774,18.0,0,wales,38800.0,1.0,3,No
63379920,35.0,23,Wales,43400.0,1.0,0,No
62287147,71.0,90,england - london,36900.0,3.0,0,No
93796061,36.0,28,England - London,58800.0,3.0,0,No
98366553,55.0,53,England - London,86100.0,3.0,1,No
67783084,47.0,28,England - West Midlands,48300.0,1.0,0,No
22565808,72.0,110,England - London,35300.0,2.0,0,No
60562038,26.0,53,England - North East,24100.0,2.0,0,No
79465039,36.0,72,England - North West,27800.0,2.0,0,No
17827720,52.0,48,England - South East,25100.0,2.0,0,No
98096125,45.0,43,England - Yorkshire and Humber,44700.0,3.0,0,No
38834932,42.0,0,England - London,16500.0,2.0,1,No
57255880,41.0,33,England - London,67700.0,2.0,0,yes
10492580,54.0,47,England - North East,21100.0,2.0,0,No
79525451,43.0,41,Northern Ireland,51100.0,2.0,0,Yes
40942520,34.0,43,England - South East,35700.0,2.0,0,No
97129481,27.0,12,England - London," 78,300 ",3.0,0,No
69914675,64.0,95,England - Yorkshire and Humber,29100.0,3.0,0,No
64440398,60.0,85,England - South West,81300.0,3.0,0,No
65508039,38.0,44, England - London ,25600.0,1.0,0,No
56314727,49.0,18,Scot.,30700.0,1.0,0,No
46148793,29.0,40,Scotland,62900.0,2.0,0,No
72946038,56.0,40,Wales,50600.0,2.0,0,No
40831523,46.0,68,England - North West,35500.0,1.0,0,No
91229898,38.0,50,England - North West,70000.0,3.0,0,No
56818970,55.0,84,Northern Ireland,49700.0,1.0,0,No
46215291,45.0,8,England - North West,75800.0,2.0,1,No
10769172,33.0,41,England - South West,36000.0,2.0,0,No
98828554,27.0,8,England - London,25300.0,1.0,1,No
60593351,23.0,33,England - London,46200.0,1.0,1,No
52002581,51.0,38,England - NE,33700.0,1.0,1,No
86308983,18.0,0,England - London,61200.0,1.0,0,No
52256899,42.0,22,Wales,30600.0,2.0,0,No
48965976,56.0,79,England - South East,61100.0,2.0,0,No
29394127,51.0,59,England - West Midlands,31300.0,1.0,0,No
30610837,67.0,38,England - North West,18600.0,3.0,0,No
21147812,49.0,0,England - North West,56500.0,1.0,0,No
55463752,36.0,44,England - London,39800.0,3.0,0,No
82246715,59.0,65,England - Yorkshire and Humber,39500.0,4.0,0,No
75743626,51.0,79,england - london,47900.0,2.0,0,No
33415939,22.0,42,England - South East,56000.0,2.0,1,Yes
27990294,57.0,49,Scotland,45500.0,3.0,0,No
87645762,43.0,69,England - London,92600.0,5.0,0,NO
30221664,42.0,36,England - North West,50300.0,2.0,0,No
55091613,66.0,48,England - London," 26,300 ",2.0,1,No
50405806,31.0,27,Wales,40000.0,2.0,0,No
65098562,58.0,93,Scot.,29500.0,3.0,0,No
77130490,47.0,69,Wales,45200.0,3.0,0,No
50472258,70.0,107,England - London,67800.0,4.0,0,No
39285049,54.0,35,England - London,43200.0,1.0,0,No
75729651,42.0,47,England - Yorkshire and Humber,64300.0,1.0,0,No
52950387,29.0,58,England - South East,48400.0,3.0,1,No
70442662,25.0,22,England - South West,66400.0,3.0,0,No
42162358,26.0,9,England - South East,35100.0,1.0,2,No
42749742,42.0,54,England - London,36900.0,2.0,0,No
32383268,27.0,20,England - South East,51100.0,3.0,0,No
87075608,44.0,64,England - South East,46500.0,4.0,0,No
19170632,51.0,58,England - South East,53500.0,3.0,0,No
97239091,44.0,19,England - Yorkshire and Humber,,1.0,0,No
19373568,48.0,24,England - South East,65300.0,2.0,1,No
21782795,56.0,68,Scotland,70200.0,3.0,0,Yes
93831363,18.0,2,England - West Midlands,22900.0,1.0,2,No
70611777,30.0,24,,72900.0,2.0,0,No
41705732,49.0,33,England - London,61000.0,2.0,0,No
79631971,38.0,60,England - North West,70000.0,,0,No
78624639,22.0,0,England - Yorkshire and Humber,22800.0,,1,No
84092005,40.0,44,England - Yorkshire and Humber,36500.0,3.0,0,N
17654581,21.0,2,England - North West,20600.0,1.0,2,No
44037636,52.0,80,Scotland,37700.0,2.0,0,No
18501562,36.0,32,Scotland,59100.0,2.0,0,NO
91635086,44.0,44,England - Yorkshire and Humber,25500.0,3.0,1,No
23356069,55.0,18,England - London,49800.0,3.0,0,Yes
22747360,45.0,102,England - North East,59600.0,4.0,1,No
56437299,62.0,78,England - West Midlands,32400.0,2.0,1,No
17762926,46.0,45,England - North West,31000.0,1.0,1,No
13487596,59.0,86,Wales,42500.0,3.0,0,No
99307819,52.0,78,England - North West,40700.0,1.0,0,No
83750512,18.0,5, England - North East ,46000.0,3.0,2,No
67557885,31.0,36,England - South East,47900.0,2.0,0,No
74190572,22.0,17,England - North West,26100.0,2.0,0,No
72101321,55.0,95,England - North West,60500.0,3.0,1,No
47845402,35.0,17,England - South East,29500.0,3.0,0,No
19433561,68.0,127,England - North West,,3.0,0,No
63954256,42.0,62,England - South West,54500.0,2.0,0,No
49024132,21.0,0,Scotland,28600.0,0.0,0,No
12299190,37.0,13,England - London,45900.0,1.0,0,Yes
37510852,47.0,85,Wales,36600.0,3.0,0,No
39023145,45.0,18,England - London,45500.0,1.0,0,No
58546032,51.0,29,England - West Midlands,28800.0,1.0,0,No
26428558,66.0,27,England - South East,37300.0,1.0,0,No
10394108,29.0,50,England - South West,23300.0,2.0,1,No
33715974,21.0,9,England - London,55800.0,3.0,0,No
56479918,58.0,89,England - North West,20900.0,1.0,2,No
20166663,61.0,85,Wales,46900.0,1.0,0,No
34939591,45.0,55,north east,20500.0,2.0,0,No
88757160,18.0,47,England - North East,24100.0,2.0,0,No
56983874,32.0,56,Scotland,29400.0,1.0,1,Yes
59228378,29.0,5,England - London,81700.0,3.0,1,No
39798352,34.0,49,England - North West,43200.0,2.0,1,No
13477918,72.0,83,England - South East,28600.0,1.0,1,Yes
71155689,35.0,23,,27500.0,1.0,1,No
15864376,39.0,0,England - London,23400.0,1.0,1,No
34367172,55.0,51,England - South West,24300.0,2.0,0,No
24311884,32.0,30,England - West Midlands,87700.0,3.0,0,No
60874308,45.0,28,Yorks & Humber,22700.0,2.0,1,Yes
41792318,50.0,39,England - London,36600.0,4.0,0,No
89712072,40.0,40,England - Yorkshire and Humber,39000.0,2.0,0,No
79803750,59.0,61,England - South West,30100.0,4.0,0,No
74819325,26.0,43,Wales,80300.0,2.0,1,No
87396217,31.0,18,England - South East,44100.0,1.0,0,No
11847494,40.0,45,England - Yorkshire and Humber,66300.0,1.0,0,No
88686053,50.0,19,England - West Midlands,16900.0,1.0,0,No
57891662,44.0,30,England - London,87000.0,2.0,0,No
81639912,25.0,16,England - London,81300.0,3.0,1,No
19517501,35.0,6,England - South West,55600.0,2.0,0,No
51686321,41.0,17,England - SE,55800.0,3.0,0,No
47822528,55.0,64,England - London,88600.0,3.0,0,No
11713008,54.0,48,England - Yorkshire and Humber,21100.0,2.0,0,No
38907862,40.0,5,England - North West,38400.0,1.0,0,No
65966682,60.0,97,England - South East,24800.0,3.0,0,No
42472245,32.0,37,England - North East,22500.0,4.0,1,No
70732552,38.0,73,England - North West,54700.0,2.0,0,Yes
92606693,58.0,31,Scotland,42400.0,2.0,1,No
46686404,21.0,16,England - North West,13500.0,1.0,0, Yes 
27566334,38.0,28,England - North West,16800.0,1.0,0,N
81229120,18.0,27,England - West Midlands,37900.0,1.0,2,No
25871657,18.0,0,England - Yorkshire and Humber,23600.0,1.0,0,No
28131557,37.0,22,England - Yorkshire and Humber,32200.0,1.0,0,No
50716685,58.0,37,England - South East,34100.0,1.0,0,Yes
80377495,18.0,23,England - Yorkshire and Humber,29900.0,1.0,0,No
71114543,33.0,33,England - West Midlands,31400.0,1.0,1,No
66846437,62.0,30,England - South East,34900.0,3.0,0,Yes
18347797,30.0,0,England - Yorkshire and Humber,29400.0,1.0,1,No
80880259,42.0,39,England - South West,36800.0,3.0,0,Yes
18315416,57.0,25,England - North West,36600.0,3.0,1,No
77047109,67.0,48,England - London," 39,600 ",1.0,1,No
70983595,37.0,28,England - London,27200.0,2.0,0,No
32498723,38.0,38,England - South West,51900.0,3.0,0,No
64384337,50.0,62,Wales,46400.0,3.0,0,No
14799254,31.0,22,England - Yorkshire and Humber,67900.0,3.0,1,No
43381355,61.0,85, Scotland ,36900.0,3.0,0,No
76958369,35.0,52,England - West Midlands,91200.0,3.0,1,No
29057503,26.0,26,England - South West,28300.0,2.0,0,No
66095730,36.0,19,Yorks & Humber,33200.0,1.0,0,No
68807163,66.0,84,England - South East,56900.0,1.0,0,No
95785549,66.0,67,England - West Midlands,,2.0,0,No
52072696,69.0,43,England - South East,41900.0,1.0,2,No
31157887,48.0,46,England - North West,41300.0,2.0,1,No
30012796,42.0,32,England - West Midlands,50800.0,2.0,1,No
50460305,49.0,67,England - North West,50600.0,4.0,0,no
81490010,51.0,69, England - South West ,74300.0,2.0,0,No
25407081,49.0,41,England - North West,26300.0,1.0,2,Yes
42369534,51.0,40,England - West Midlands,48900.0,2.0,0,No
51301827,44.0,42,England - South West,49600.0,4.0,0,No
32972618,51.0,19,Northern Ireland,33800.0,2.0,1,No
94902331,42.0,62,England - North West,42500.0,2.0,1,No
74790092,27.0,8,England - South East,51400.0,1.0,0,No
16043970,,26,England - North East,24500.0,2.0,1,No
56777768,43.0,26,England - South West,19400.0,2.0,0,No
25950664,32.0,11,England - West Midlands,48800.0,1.0,2,No
86443101,46.0,35,England - South West,53100.0,1.0,0,No
56416898,31.0,0,Scotland,29300.0,1.0,0,No
50702038,,8,Scotland,51400.0,2.0,1,No
27539022,58.0,74,England - South West,59900.0,3.0,1,No
11696888,35.0,15,England - North West,50800.0,1.0,1,No
46713276,47.0,43,England - South West,25300.0,1.0,0,No
84362387,23.0,24,England - South West,31600.0,2.0,0,No
41366568,18.0,0,Scotland,26100.0,1.0,0,No
64252509,58.0,23,south east,29500.0,2.0,0,No
59520486,,43,England - North West,38700.0,3.0,0,No
72536754,29.0,34,England - North West,25500.0,1.0,2,No
69654756,48.0,83, England - North East ,37400.0,3.0,0,No
92969367,38.0,32,England - South West,28400.0,2.0,1,No
36307898,35.0,2,England - London,30000.0,1.0,2,Yes
85820519,31.0,0,England - North West," 80,900 ",1.0,0,Yes
92837419,35.0,27,Wales,26100.0,2.0,0,No
87887858,56.0,95,England - West Midlands,17100.0,4.0,1,No
51743717,67.0,73,England - Yorkshire and Humber,39300.0,2.0,0,No
63104287,36.0,44,England - South East,22400.0,2.0,0,No
42328295,34.0,0,scotland,68400.0,1.0,2,No
46096232,27.0,38,England - South East,40000.0,1.0,0,No
86867607,59.0,50,England - South East,46300.0,3.0,0,No
33745159,57.0,74,England - West Midlands,64600.0,4.0,0,No
50440383,53.0,81,Scotland,21200.0,2.0,1,Yes
33813301,41.0,38,England - South East,22900.0,2.0,1,No
85165927,44.0,42,England - Yorkshire and Humber,106000.0,4.0,1,N
74292309,47.0,39,Scotland,,2.0,0,No
14509449,38.0,39,Scotland,47600.0,1.0,1,No
12780306,40.0,80,Wales,31400.0,2.0,0,No
38876092,57.0,93,England - North East,25000.0,1.0,1,no
30367816,48.0,25,England - South East,13700.0,1.0,0,No
27570243,39.0,32,England - London,37400.0,1.0,1,No
59001177,47.0,45,England - South East,35200.0,1.0,0,No
48050844,42.0,11,England - North West,26900.0,1.0,0,No
72000124,39.0,41,Scotland,31600.0,2.0,0,No
24941728,47.0,36,Scotland,15400.0,1.0,0,No
38181170,20.0,13,England - West Midlands,38500.0,1.0,0,No
14039216,21.0,0,England - North West,40200.0,1.0,0,No
74942657,67.0,85,England - North West,19900.0,3.0,1,No
49156712,42.0,54,England - Yorkshire and Humber,20100.0,2.0,1,No
32128368,47.0,14,England - London,41600.0,1.0,2,No
21524417,36.0,5,England - South East,42800.0,1.0,4,Yes
18003554,18.0,40,,18000.0,2.0,0,No
18707757,22.0,5,England - South East,15800.0,1.0,0,Yes
32100655,23.0,0,England - West Midlands,29800.0,1.0,1,No
70513117,18.0,0,Wales,38200.0,1.0,0,No
37632012,18.0,2,England - North West,22300.0,1.0,0,No
92700620,47.0,43,England - West Midlands,20200.0,2.0,1,No
29726444,40.0,40,England - London,76100.0,2.0,0,No
86598285,18.0,12,England - London,38200.0,2.0,1,Yes
43701998,46.0,27,England - Yorkshire and Humber,84500.0,4.0,0,No
60767098,49.0,75,England - SE,46800.0,3.0,0,No
49167363,64.0,51,Northern Ireland,41200.0,1.0,1,No
35441469,33.0,17,England - London,31300.0,1.0,1,No
26411160,62.0,79,England - London,24200.0,3.0,1,No
45304391,59.0,70,England - London,32500.0,3.0,0,No
34608131,45.0,27,England - South East,33000.0,2.0,2,Yes
98190455,40.0,24,England - South East,58400.0,2.0,0,No
18800747,21.0,0,England - South West,12000.0,1.0,0,No
38326648,41.0,49,England - Yorkshire and Humber,27100.0,1.0,0,Yes
65138222,29.0,53,England - West Midlands,54500.0,1.0,0,No
23824551,60.0,34,Wales,43700.0,1.0,0,No
62994753,38.0,36,England - North West,21100.0,1.0,1,Yes
57766865,42.0,40,England - North West,27500.0,1.0,0,No
32038434,60.0,74,England - South East,163500.0,5.0,0,No
69639309,30.0,23, England - West Midlands ,28300.0,2.0,0,No
40841799,46.0,59,England - Yorkshire and Humber,52300.0,3.0,0,No
27723724,53.0,72,England - North West,22600.0,2.0,1,No
99125065,52.0,28,England - North West,40000.0,2.0,1,No
13811375,48.0,48,England - Yorkshire and Humber,44200.0,1.0,1,No
11122247,32.0,8,Northern Ireland,28000.0,1.0,1,No
62297832,,31,England - West Midlands,18400.0,2.0,1,No
45969695,51.0,53,England - Yorkshire and Humber,22800.0,,0,No
70104470,48.0,12,England - London,50500.0,2.0,0,No
30599373,35.0,13,England - Yorkshire and Humber,44600.0,2.0,0,No
63641124,18.0,21,England - North West,24200.0,2.0,1,Yes
55833798,36.0,36,England - South East,23700.0,2.0,0,No
72754492,71.0,122,England - Yorkshire and Humber,55200.0,3.0,0,No
60698448,47.0,28,England - South East,37800.0,1.0,0,No
90121460,61.0,55,England - London,48900.0,2.0,0,No
13829613,57.0,110,England - South West,26900.0,1.0,0,No
79245273,36.0,29,England - North West,23200.0,2.0,0,No
65314977,30.0,46,England - North West,55900.0,3.0,0,No
61964826,64.0,62,England - West Midlands,15500.0,2.0,1,No
25552038,44.0,44,England - North East,20800.0,1.0,0,No
57344125,40.0,12,England - South East,65400.0,2.0,0,No
95050123,42.0,24,England - Yorkshire and Humber,41000.0,2.0,1,No
26850930,50.0,41,England - West Midlands,47400.0,2.0,0,No
23794881,36.0,38,England - North West," 31,100 ",1.0,1,No
79269428,22.0,16,England - North West,26500.0,2.0,0,No
39790118,37.0,28,Scotland,33900.0,2.0,0,No
78498777,40.0,62,,27100.0,3.0,0,No
13557107,40.0,31,Scotland,30200.0,2.0,0,No
16969079,39.0,35,England - London,46100.0,2.0,0,No
26967409,42.0,42,England - London,59500.0,3.0,0,No
85264099,25.0,30,England - South East,50000.0,3.0,0,Yes
94226562,58.0,82, England - North East ,26300.0,3.0,1,No
66284997,42.0,51,England - North East,41900.0,4.0,0,No
31418205,22.0,2,Wales,33900.0,1.0,1,No
16393145,47.0,35,Yorks & Humber,27800.0,3.0,0,No
96566169,59.0,66,England - Yorkshire and Humber,23700.0,1.0,1,No
57511926,40.0,36,England - South East,18600.0,2.0,1,No
56847023,51.0,0,England - South East,38000.0,1.0,0,No
35932752,43.0,33,England - South West,12400.0,2.0,0,No
77583936,39.0,31,England - London,14900.0,2.0,0,No
15244225,18.0,26,England - London,31400.0,1.0,1,No
49603212,,49,Scotland,53400.0,3.0,0,No
44113489,55.0,36,England - South West,,1.0,1,No
58583251,31.0,25,England - South West,25000.0,4.0,0,No
65565511,54.0,70,England - South West,60900.0,3.0,0,Yes
20800253,18.0,43,Scotland,24000.0,1.0,1,No
51507529,33.0,37,Wales,65100.0,2.0,0,No
34368561,40.0,17,Northern Ireland,16500.0,3.0,1,No
94661321,36.0,59,England - South East,38000.0,2.0,0,No
24616467,26.0,16,Scotland,54800.0,2.0,0,No
84899294,38.0,62, Scotland ,39500.0,3.0,1,No
82143602,30.0,47,England - London,44500.0,2.0,1,No
27306257,39.0,0,England - South West,33400.0,2.0,0,No
18809422,52.0,73,Yorks & Humber,85100.0,4.0,1,No
28016330,75.0,137,England - North West,31700.0,1.0,1,No
95502650,41.0,44,Scotland,26300.0,2.0,0,No
76407860,49.0,0,England - South East,32300.0,2.0,0,No
17252515,49.0,26,Wales,47300.0,1.0,1,No
76585080,45.0,75,England - North West,43400.0,2.0,1,No
49598892,62.0,25,England - Yorkshire and Humber,12000.0,3.0,0,No
58112855,38.0,49,Scotland,30200.0,3.0,0,No
36149339,44.0,42,England - North West,52200.0,1.0,0,No
56889672,41.0,50,England - South West,25600.0,2.0,0,No
63442721,46.0,52,England - West Midlands,22700.0,1.0,0,No
92690880,39.0,8,Wales,29000.0,1.0,0,No
56217324,40.0,38,England - North West,106200.0,3.0,0,No
82388835,24.0,51,England - South East,26100.0,2.0,0,No
12200536,43.0,72,England - London,65700.0,4.0,0,No
10706793,18.0,0,England - West Midlands,15800.0,1.0,0,No
50021372,61.0,58,England - South East,38500.0,2.0,0,No
82041908,29.0,21,England - South East,62000.0,2.0,0,No
68312754,48.0,43,England - West Midlands,31500.0,3.0,1,No
56805925,45.0,59,Scotland,22100.0,1.0,0,No
36086405,33.0,18,England - South East,,1.0,2,No
93467890,57.0,51,England - West Midlands,500000.0,2.0,0,No
48825904,41.0,47,,32900.0,1.0,1,No
33167388,36.0,20,England - London,,2.0,0,No
61764610,65.0,74,England - South East,43800.0,4.0,1,No
13352566,56.0,54,England - London,33400.0,3.0,0,no
38865394,37.0,65,England - London,23900.0,2.0,0,No
53006858,60.0,113, England - London ,36400.0,2.0,0,No
92119469,24.0,31,England - London,21200.0,2.0,2,No
43627465,41.0,52,England - South East,13000.0,2.0,1,No
83639903,47.0,16,Wales,50000.0,2.0,0,No
97401275,33.0,6,England - London,116300.0,1.0,0,Yes
18845672,,0,England - London,24000.0,2.0,0,No
46120510,20.0,17,England - South East,17500.0,2.0,0,No
22622585,62.0,58,England - North East,,2.0,0,No
67121556,40.0,31,England - South East,52200.0,1.0,0,No
53381276,43.0,17,west midlands,46200.0,2.0,0,No
50339119,76.0,58,England - London,30000.0,1.0,0,No
94549554,49.0,66,England - North West,30800.0,4.0,1,No
47395349,38.0,21,England - South West,38500.0,1.0,1,Yes
30307900,33.0,59,England - London,88800.0,4.0,1,No
58731082,36.0,47,England - South West,55700.0,2.0,0,No
