customer_id,month,transaction_count,avg_balance,total_spend,mobile_logins,branch_visits
63914983,2026-04,14.0,3094.88,252.38,13.0,0.0
55517583,2026-03,50.0,4806.81,3832.72,23.0,0.0
10110971,2025-08,40.0,4494.16,1315.09,22.0,0.0
44037636,2025-11,31.0,4402.08," 1,565.61 ",15.0,1.0
40772164,2025-12,29.0,3991.04,915.15,14.0,0.0
50840497,2026-01,33.0,3256.27,543.31,14.0,2.0
57262679,2025-12,25.0,4920.18,935.56,15.0,0.0
66237087,2026-01,31.0,2386.54,1219.65,12.0,0.0
49030902,2025-10,14.0,1173.42,704.27,10.0,0.0
24869797,2025-07,22.0,4386.98,1431.03,17.0,0.0
42938880,2026-05,36.0,3006.68,1261.02,35.0,0.0
47061312,2026-05,52.0,3043.28,928.97,31.0,0.0
40815287,2025-06,29.0,6686.02,1558.34,12.0,2.0
22328782,2025-06,13.0,4763.93,593.38,8.0,2.0
82984756,2025-12,28.0,3619.48,600.14,11.0,0.0
79486388,2025-06,35.0,1252.21,610.66,22.0,2.0
37894541,2025-11,38.0,5917.03,2063.51,18.0,0.0
84206707,2026-04,35.0,5601.13,1262.53,21.0,0.0
93586788, 2025-07 ,26.0,6950.1,1421.87,15.0,2.0
73408484,2026-04,26.0,1330.92,670.37,26.0,0.0
91349752,2026-05,55.0,6302.66,1101.83,28.0,1.0
53878469,2026-04,39.0,2590.84,1185.52,26.0,0.0
55690664,2026-01,17.0,3267.75,551.76,8.0,
61711256,2026-02,58.0,7858.76,2488.94,22.0,0.0
23758473,2026-02,41.0,2686.67,438.53,18.0,1.0
70652899,2025-12,42.0,3379.0,1825.6,25.0,1.0
19295257,2026-01,25.0,3352.36,435.3,12.0,0.0
50900335,2025-11,35.0,2606.89,512.66,14.0,1.0
99232579,2025-09,14.0,3786.22,418.83,12.0,1.0
82178790,2026-02,15.0,2204.22,404.49,2.0,1.0
50050452,2026-02,33.0,6531.46,,27.0,0.0
33679636,2026-05,31.0,3424.3,936.89,14.0,0.0
50725286,2025-10,41.0,4641.41,1157.58,15.0,1.0
82695636,2025-08,9.0,4697.65,273.91,7.0,0.0
80372487,2025-06,19.0,2615.85,309.03,10.0,1.0
32334147,2025-09,42.0,4197.16,1571.64,22.0,0.0
31986420,2025-07,25.0,6391.18,1346.71,11.0,1.0
47819814,2025-10,50.0,2502.65,1266.44,29.0,0.0
75264015,2025-12,39.0,7104.22,2687.61,18.0,0.0
73859133,2026-05,44.0,2304.15,1380.62,28.0,0.0
95766768,2026-03,12.0,1187.73,98.74,5.0,1.0
49571159,2025-10,40.0,,1020.59,36.0,0.0
83354978,2026-03,21.0,1944.52,1212.81,14.0,0.0
29432891,2025-06,44.0,1793.74,1109.14,32.0,0.0
18919744,2026-02,17.0,2405.13,582.97,5.0,0.0
99508047,2025-09,39.0,3937.48,424.84,24.0,1.0
11616444,2026-03,23.0,6194.82,566.66,5.0,
43074453,2025-11,13.0,5552.06,816.17,12.0,0.0
62835264,2025-12-01,19.0,1453.13,816.65,12.0,0.0
40815287,2026-01,26.0,7199.83,1438.99,18.0,1.0
79216358,2025-12,26.0,3664.46,810.04,,0.0
30122867,2026-02,51.0,3427.11,784.27,31.0,0.0
92230714,2026-03,19.0,5459.84,966.21,10.0,0.0
10984121,2025-09,32.0,6876.46,1985.43,28.0,1.0
56746823,2025-07,48.0,5411.87,898.82,24.0,1.0
60028827,2026-02,37.0,4497.5,899.67,20.0,0.0
41017035,2025-08,36.0,1689.51,1596.46,30.0,1.0
98593661,2026-03,44.0,3879.84,759.03,18.0,0.0
38819380,2025-07,33.0,4026.93,588.71,29.0,1.0
91247369,2026-02,27.0,4160.16,542.9,11.0,0.0
74283959,2026-02,29.0,4280.62,869.13,18.0,2.0
72447129,2026-02,50.0,6300.29,3301.22,40.0,0.0
58283836,2025-11,45.0,9688.04,3349.76,23.0,0.0
83415678,2026-05,26.0,3152.06,1026.68,18.0,4.0
74545804,2025-06,54.0,4866.2,1963.82,31.0,1.0
15296329,2025-06,26.0,6966.5,1890.52,13.0,1.0
75045410,2026-04,17.0,3395.68,555.06,9.0,1.0
40738158,2026-05,29.0,3746.42,928.93,23.0,0.0
29336770,2025-10,27.0,5339.18,1127.94,16.0,0.0
19433561,2025-12,56.0,6109.63,3005.78,11.0,0.0
65479093,2026-04,49.0,6177.14,6620.55,25.0,3.0
82118884,2025-09,34.0,3658.78,725.38,22.0,1.0
25974911,2025-07,33.0,2917.01,,13.0,0.0
44495499, 2025-12 ,27.0,4584.89,561.36,14.0,3.0
53141227,2025-08,12.0,2706.24,861.45,2.0,2.0
38836075,2026-01,54.0,3595.04,1382.61,34.0,0.0
86826409,2025-10,32.0,3762.12,947.69,21.0,0.0
35632406,2026-04,19.0,3008.79,63.1,10.0,2.0
49696517,2026-03,41.0,,1941.05,34.0,0.0
86198932,2026-04,31.0,3072.12,379.54,25.0,0.0
55901297,2026-02,45.0,2390.85,1376.99,10.0,3.0
86992009,2025-10,34.0,2979.68,396.33,9.0,0.0
92700620,2025-10,40.0,3420.02,1026.29,21.0,1.0
22348649,2026-05,39.0,2838.87,887.17,14.0,3.0
75729651,2026-01,28.0,5992.32,2322.58,16.0,0.0
48969207,2025-09,51.0,10251.22,2075.12,49.0,0.0
87770474, 2026-04 ,16.0,1814.95,417.09,12.0,0.0
87430699,2025-12,20.0,5379.94,1049.08,14.0,2.0
74769736,2026-01,27.0,3450.98,919.78,13.0,0.0
50794416,2025-06,31.0,5845.08,1092.78,21.0,0.0
16120311,2026-04,36.0,3791.33,1277.37,24.0,0.0
98808926,2025-10,35.0,1459.85,959.11,22.0,1.0
21794598,2026-02,48.0,5695.2,997.11,27.0,0.0
18183171,2026-05,24.0,1808.67,930.16,14.0,2.0
34565777,2025-06,21.0,1841.67,765.61,15.0,1.0
36208751,2026-02,39.0,3829.02,2215.93,31.0,0.0
51242198,2025-11,51.0,2856.69,2152.45,27.0,0.0
33348749,2026-05,38.0,4332.53,799.29,26.0,1.0
57917615,2026-01,37.0,3078.19,1057.99,17.0,0.0
27739010,2026-05,38.0,3048.66,605.18,22.0,0.0
31123230,2026-04,41.0,8072.03,2010.16,29.0,0.0
39215689,2025-10,12.0,2009.04,154.64,3.0,0.0
81111170,2026-04,34.0,2888.09,1855.7,18.0,1.0
93470961,2025-07,27.0,4428.43,1188.37,22.0,0.0
68335205,2026-04,37.0,6274.02,1711.86,17.0,0.0
87483935,2026-03,23.0,4738.44,1268.59,8.0,1.0
11311471,2026-04,56.0,6060.67,4529.01,29.0,1.0
50340777,2026-05,20.0,1352.72,805.28,12.0,0.0
69060175,2025-11,41.0,8034.05,5059.52,36.0,0.0
27723724,2025-07,19.0,2089.23,475.58,8.0,0.0
73520135,2026-04,39.0,3557.57,968.02,16.0,0.0
94712171,2025-08,21.0,2010.81,669.83,4.0,1.0
48044982,2026-01,28.0,2550.69,452.53,17.0,2.0
54346265,2026-01,16.0,3404.8,599.2,7.0,0.0
37401016,2026-05,32.0,4585.78,1786.59,26.0,0.0
33210183,2025-11,15.0,785.68,485.1,8.0,0.0
35939452,2025-09,31.0,2424.42,751.33,12.0,0.0
37652598,2025-07,41.0,2370.69,477.63,33.0,0.0
59333633,2026-02,42.0,8173.25,2407.88,19.0,2.0
47677954,2026-04,25.0,395.64,374.41,8.0,0.0
93962785,2025-07,28.0,5701.99,1003.36,9.0,0.0
91776005,2025-09,43.0,2337.5,1671.4,20.0,0.0
54593998,2026-01,35.0,6225.13,2461.46,20.0,0.0
54527355,2025-08,36.0,3020.33,910.58,33.0,0.0
96606579,2025-07,51.0,3949.31,2541.74,27.0,1.0
78398947,2025-10,24.0,5024.83,1495.39,10.0,0.0
93807269,2026-05,17.0,2506.1,373.31,6.0,0.0
52847032,2025-10,40.0,3833.74, 679.21 ,,0.0
52314104,Aug-2025,24.0,2321.26,1001.46,8.0,1.0
29398135,2026-04,34.0,3084.74,255.18,19.0,1.0
16182082,2026-03,29.0,4859.7,922.91,14.0,1.0
14752495,2025-10,9.0,4141.23,0.0,1.0,1.0
72362648,2025-11,46.0,1553.74,491.18,24.0,0.0
38648497,2025-07,24.0,2643.45,1937.8,11.0,1.0
44113489,2025-12,29.0,2550.72,621.36,6.0,2.0
92467320,2025-07,26.0,3798.96,1390.84,16.0,0.0
19035292,2025-06,44.0,,1208.5,22.0,1.0
20809774,2026-02,23.0,3284.48,993.84,5.0,1.0
94281143,2026-01,19.0,5270.49,1079.22,9.0,0.0
36062088,2025-09,28.0,2582.27,866.28,20.0,0.0
56894059,2025-09,18.0,660.31,928.22,11.0,0.0
78350500,2026-02,19.0,4730.82,711.62,3.0,0.0
64843989,2025-11,35.0,4116.61,800.31,28.0,2.0
52669138,2025-08,31.0,6929.13,3015.78,21.0,0.0
71877345,2026-04,46.0,4961.7,3400.21,30.0,1.0
61613353,2026-01,28.0,4385.09,768.23,12.0,0.0
24512362,2026-03,33.0,448.27,835.02,12.0,1.0
77365862,2025-07,40.0,4653.53,1476.47,13.0,1.0
14546601,2026-03,31.0,2406.74,832.85,26.0,1.0
81566674,2025-12,17.0,5011.69,289.81,6.0,0.0
78255461,2025-11,26.0,3528.02,572.25,6.0,0.0
74289989,2025-11,23.0,4533.36,1003.9,15.0,0.0
31388371,2025-06,30.0,3366.19,526.35,31.0,0.0
69785003,2026-05,35.0,6053.65,1944.46,30.0,0.0
16346660,2025-11,18.0,922.04,347.33,9.0,1.0
79102180,2026-04,36.0,1158.05,569.99,16.0,0.0
78447627,2026-04,34.0,5862.56,1633.71,26.0,0.0
80442472,2026-04,56.0,2332.33,2256.11,27.0,0.0
97401275,2026-05,17.0,8861.63,1893.47,9.0,1.0
86060808,2025-06,19.0,3353.41,290.85,10.0,0.0
98555744,2026-02,,3260.74,1825.88,25.0,0.0
23785226,2026-04,35.0,2059.38,714.85,15.0,1.0
95937760,2026-03,43.0,1300.15,1266.9,16.0,0.0
78233757,2026-04,48.0,6898.01,3987.9,33.0,0.0
41289917,2025-10,14.0,2924.36,520.55,6.0,0.0
63900074,2025-11,20.0,3014.06,1090.22,13.0,0.0
57380480,2026-03,38.0,2411.13,569.42,,0.0
34906999,2025-11,29.0,4707.64,1433.26,17.0,1.0
86654073,2025-10,36.0,2163.58,1173.38,23.0,1.0
38245599,2026-02,14.0,4867.09,520.02,8.0,0.0
90503722,2025-08,14.0,2460.45,539.77,8.0,0.0
41460187,2026-03,26.0,5926.5,1275.27,11.0,1.0
96421226,2025-12,36.0,1769.99,307.55,25.0,0.0
10283482,2025-11,42.0,3485.86,1396.06,18.0,0.0
24958467,2025-08,21.0,2923.85,1068.59,9.0,0.0
41705732,2025-07,30.0,1787.79,2207.94,20.0,0.0
59059348,2025-08,23.0,5930.83,679.92,11.0,0.0
65215307,2025-06,67.0,4089.67,3513.52,48.0,0.0
40070373,2026-02,20.0,2386.58,541.68,6.0,2.0
19343118,2025-12,41.0,6435.71,1528.58,12.0,0.0
63379920,2026-03,37.0,2624.46,1040.14,13.0,0.0
38245599,2025-10,15.0,5097.84,927.64,6.0,0.0
32785833,2025-07,24.0,5426.54,951.8,12.0,0.0
77390962,2025-12,22.0,944.03,426.7,9.0,1.0
97797816,2026-02,39.0,8473.29,2027.44,22.0,0.0
34026551,2025-09,28.0,6792.23,964.37,9.0,0.0
80986437,2025-08,30.0,3375.74," 1,445.76 ",15.0,1.0
76445950,2026-02,17.0,2207.74,595.51,7.0,0.0
95822763,2025-12,49.0,2026.17,2128.67,11.0,0.0
36581067,2026-03,40.0,6603.69,1896.6,34.0,0.0
43286673,2025-09,22.0,3187.0,535.21,12.0,1.0
37695089,2025-07,30.0,3154.81,558.68,22.0,1.0
63194892,2026-05,22.0,2908.62,580.9,10.0,0.0
48695350,2026-03,14.0,2642.77,229.1,4.0,1.0
19433561,2025-06,59.0,5491.92,1621.2,27.0,1.0
93319464,2025-12,31.0,2859.74,1313.45,18.0,1.0
46281422,2026-01,38.0,2572.02,1464.08,16.0,0.0
97140181,2026-04,44.0,4834.94,1686.75,29.0,0.0
94735529,2025-12,37.0,4350.12,1976.45,23.0,1.0
68807163,2025-09,18.0,1629.41,686.28,9.0,1.0
46572851,2025-09,39.0,4013.95,1671.52,13.0,1.0
64565810,2025-06,49.0,4196.6,1666.01,26.0,1.0
65117773,2026-04,27.0,3162.94,642.27,25.0,1.0
33745159,2026-02,40.0,5769.83,3155.23,21.0,0.0
48228754,2025-10,14.0,1074.49,499.99,1.0,1.0
97010862,2026-01,28.0,18.61,360.83,14.0,0.0
12780306,2025-12,24.0,2883.65,544.43,15.0,1.0
13278699,2025-10,26.0,,1276.16,13.0,0.0
49252082,2026-02,48.0,10013.07,5387.29,19.0,1.0
94482606,2025-08,32.0,6866.67,939.25,13.0,0.0
41646380,2026-01,39.0,6025.04,1483.27,30.0,0.0
17252515,2026-05,27.0,3298.73,438.43,16.0,1.0
55802567,2026-02,,1967.62,497.8,7.0,0.0
52690942,2025-09-01,41.0,2529.88,1137.56,22.0,1.0
87191255,2026-01,22.0,2884.25,1053.84,5.0,0.0
19973859,2025-12,55.0,5201.69,2488.52,32.0,0.0
26929287,2026-02,23.0,2210.8,137.91,15.0,0.0
44551815,2026-03,13.0,3795.02,403.75,7.0,0.0
98610593,2026-01,37.0,7674.16,3362.08,18.0,0.0
18150537,2025-09,18.0,2031.22,522.49,10.0,0.0
36054655,2025-09,49.0,5160.5,3180.18,31.0,0.0
97024258,2026-02,22.0,962.88,220.63,8.0,2.0
60357717,2026-01,30.0,2618.73,1743.37,11.0,0.0
66412987,2026-01,29.0,3331.92,1392.55,19.0,0.0
20705431,2026-02,56.0,7964.37,1588.76,39.0,0.0
62971964,2026-05,29.0,2407.44,998.98,15.0,0.0
14584963,2026-03,28.0,4384.9,1664.87,15.0,0.0
62257466,2025-10,36.0,4573.03,2151.74,30.0,1.0
25791278,2025-12,50.0,3505.57,1159.8,34.0,0.0
68468126,2025-06,31.0,2515.73,920.96,10.0,2.0
87691519,2025-11,26.0,3627.86,349.55,5.0,0.0
99023597,2026-05,38.0,3578.27,1452.32,28.0,1.0
51791739,2026-05,40.0,3245.26,530.78,28.0,1.0
95094509,2026-04,33.0,,273.6,18.0,0.0
29975701,2025-12,,2687.56,574.14,11.0,0.0
48776167,2026-04-01,27.0,3589.12,876.35,22.0,1.0
42961959,2026-04,34.0,8521.85,4067.02,9.0,1.0
99778543,2026-03,39.0,3041.74,774.44,23.0,0.0
98289490,2025-08,23.0,2112.06,612.32,14.0,0.0
94940217,2025-12,46.0,12568.83,3299.04,32.0,0.0
36054655,2025-07,48.0,5057.92,4060.86,23.0,1.0
70188879,2026-05,67.0,5574.19,2361.18,41.0,0.0
11887348,2026-01,37.0,6037.75,1779.21,12.0,0.0
66118272,2025-10,43.0,4302.9,1749.61,41.0,1.0
51202511,2026-05,13.0,1161.64,34.57,3.0,3.0
13076121,2025-09,43.0,5214.94,2486.57,17.0,1.0
78263140,2026-01,33.0,2874.75,1040.49,15.0,0.0
90246811,2026-03,32.0,5059.79,958.18,15.0,1.0
46316889,2025-08,38.0,4788.26,914.07,15.0,0.0
54819647,2026-05,42.0,2956.12,1351.63,22.0,1.0
81409728,2025-10,23.0,4085.44,2018.74,14.0,0.0
26884393,2025-11,33.0,5283.71,1749.71,16.0,0.0
65320329,2026-03,37.0,2876.6,914.87,9.0,1.0
95766878,2025-10,35.0,5112.57,770.85,12.0,0.0
85431090,2025-06,28.0,8626.02,1969.14,8.0,1.0
70104470,2025-11,28.0,3059.95,2006.5,22.0,0.0
93098431,2025-11,37.0,347.83,702.96,20.0,1.0
11557293,2026-01,37.0,5158.69," 1,291.47 ",28.0,1.0
14904804,2025-11,28.0,3047.5,837.85,15.0,1.0
81680462,2026-05,27.0,3856.34,795.38,19.0,0.0
94181275,2026-01,27.0,2300.78,580.55,23.0,0.0
73270329,2025-09,44.0,3615.51,1443.72,7.0,0.0
58389520,2026-03,35.0,3208.45,1396.65,12.0,4.0
81353739,2025-06,35.0,4243.18,1927.43,15.0,0.0
30307900,2025-09,44.0,8645.0,3024.42,40.0,1.0
31546969,2025-12,40.0,8081.95,3139.1,20.0,0.0
12156887,2026-02,39.0,5853.4,1424.89,19.0,2.0
80432790,2025-09,25.0,7512.76,1890.82,16.0,0.0
66846662,2025-11,42.0,1879.81,1307.5,32.0,0.0
61478907,2026-03,35.0,2615.45,612.8,14.0,0.0
73636037,2025-10,36.0,2882.5,507.89,25.0,0.0
42961959,2025-09,28.0,9258.62,1436.97,20.0,1.0
43140872,2025-12,45.0,10938.41,4807.74,34.0,0.0
60053425,2026-05,18.0,2355.91,454.3,13.0,0.0
12138076,2026-02,18.0,4354.72,966.59,8.0,1.0
39790118,2025-09,35.0,2952.95,1443.32,21.0,0.0
74778296,2025-11,16.0,1609.98,658.32,10.0,0.0
19713240,2025-10,26.0,1422.19,562.06,15.0,0.0
96512697,2026-04,27.0,3193.38,891.38,15.0,0.0
11990173,2025-10,36.0,5750.61,,,1.0
79477540,2026-02,32.0,2009.73,875.35,12.0,0.0
85709096,2025-10,36.0,5877.61,855.73,,0.0
60794017,2026-03,45.0,4762.53,1514.24,18.0,2.0
31673519,2026-03,44.0,5801.7,1600.04,20.0,0.0
35323185,2025-09,52.0,3546.33,4713.06,,1.0
78097852,2025-08,30.0,1534.63,968.52,12.0,0.0
89248241,2025-06,38.0,6243.05,3783.01,22.0,0.0
13635839,2025-08,32.0,2035.09,654.82,10.0,0.0
82945817,2026-03,55.0,3468.91,1324.86,45.0,1.0
73417027,2026-01,23.0,1641.86,552.5,16.0,0.0
12082532,2025-12,23.0,2094.81,523.91,12.0,0.0
55494603,2026-05,39.0,1120.05,856.22,25.0,0.0
40206097,2026-02,29.0,4630.43,919.14,20.0,0.0
81304169,2025-10,29.0,6718.84,2563.58,12.0,0.0
47263945,2025-11,35.0,3039.35,1658.52,18.0,0.0
56889672,2026-05,31.0,2022.77,533.46,36.0,0.0
38111463,2025-09,24.0,1843.77,702.41,18.0,0.0
96390313,2026-01,21.0,3045.36,559.91,15.0,0.0
96631003,2026-05,12.0,1641.64,447.64,3.0,0.0
57034614,2025-08,48.0,2627.23,,31.0,0.0
52186903,2026-04,15.0,944.35,635.03,12.0,1.0
71070725,2025-06,35.0,3188.18,1470.74,17.0,0.0
18984542,2026-05,36.0,6592.59,2597.24,14.0,0.0
22686683,2025-07,11.0,3259.69,423.73,8.0,0.0
88402014,2025-12,23.0,4110.87,799.74,11.0,2.0
44037636,2026-02,17.0,4568.83,975.83,12.0,0.0
44518051,2025-06,24.0,2563.78,485.67,21.0,1.0
19552319,2025-11,29.0,3537.97,934.04,22.0,0.0
95419003,2025-07,30.0,512.01,615.29,22.0,1.0
94226562,2026-03,35.0,3706.32,927.89,28.0,1.0
32383268,2026-05,51.0,3967.63,3649.8,29.0,0.0
50460305,2025-09,42.0,2877.91,2454.98,44.0,0.0
26318770,2025-12,61.0,4641.21,3277.7,22.0,0.0
37266230,2025-06,67.0,15507.08,5031.98,45.0,0.0
21454606,2025-06,47.0,5098.99,887.9,29.0,0.0
13942122,2026-05,22.0,2043.08,169.29,19.0,0.0
37172195,2026-02,13.0,2604.46,208.02,7.0,0.0
73946085,2026-05,35.0,4986.08,2682.57,24.0,0.0
69089952,2025-10,42.0,5752.51,2416.03,26.0,0.0
34824949,2025-09,36.0,2288.36,1127.96,28.0,0.0
12446349,2025-12,10.0,920.08,429.39,7.0,0.0
48815325,2025-12,19.0,873.4,432.7,11.0,0.0
48835646,2025-07,33.0,4106.4,952.42,24.0,0.0
59121072,2026-05,25.0,4965.34,630.14,13.0,0.0
57895445,2025-12,40.0,4569.41,1115.07,12.0,0.0
55355378,2026-01,35.0,5083.92,1817.67,23.0,0.0
93391560,2026-02,22.0,3614.29,453.62,12.0,1.0
73339646,2025-12,29.0,3288.76,87.63,15.0,2.0
39023145,2026-04,27.0,4687.94,1219.45,6.0,0.0
76319235,2025-06,27.0,8241.84,2087.48,11.0,0.0
86255606,2025-08,40.0,2669.56,1299.7,30.0,0.0
96881563,2025-10,32.0,4157.29,1072.31,22.0,1.0
57766865,2025-10,7.0,4028.95,234.21,3.0,0.0
28131557,2026-04,24.0,2064.14,928.56,12.0,0.0
93177310,Sep-2025,28.0,6605.29,833.1,16.0,0.0
41216639,2026-05,40.0,4862.79,1202.84,33.0,0.0
81566674,2025-07,16.0,4910.1,683.82,3.0,2.0
62807361,2026-01,37.0,2810.18,1790.93,17.0,0.0
15228662,2025-10,19.0,3127.98,299.95,9.0,1.0
46448539,2025-12,30.0,6885.83,986.28,6.0,
53463397,2026-03,26.0,,508.33,14.0,0.0
70555389,2025-11,32.0,3879.67,862.64,20.0,1.0
26263479,2026-01,45.0,,3182.34,16.0,1.0
53300132,2025-07,,1115.42,403.25,10.0,0.0
16112463,2025-07,22.0,4626.81,919.22,10.0,0.0
15104180,2025-09,33.0,4994.23,2361.33,25.0,0.0
74531805,2025-12,42.0,6122.74,2076.89,31.0,0.0
85274655,2025-06,28.0,4086.33,773.98,16.0,0.0
80149541,2026-01,28.0,3073.75,819.67,7.0,1.0
81143853,2025-07,27.0,3154.55,1215.0,9.0,0.0
54926776,2026-04,44.0,3932.09,1490.32,24.0,0.0
86884647,2026-03,49.0,8265.57,3625.31,26.0,0.0
47309419,2026-01,31.0,2473.24,1083.17,12.0,0.0
33324039,2026-01,33.0,7182.83,1726.5,12.0,0.0
57027630,2026-04,29.0,1566.32,916.96,22.0,0.0
47733112,2026-03,35.0,1590.4,261.22,26.0,0.0
95138337,2025-08,28.0,2759.69,1094.77,29.0,1.0
79173514,2025-08,21.0,3585.95,536.25,20.0,1.0
64584569,2025-12,34.0,3653.32,823.82,17.0,0.0
78117447,2026-04,52.0,7813.77,3204.96,43.0,1.0
22478499,2026-02,30.0,2770.3,1052.41,13.0,0.0
93245559,2025-12,33.0,3509.91,2005.47,28.0,0.0
26844612,2025-07,32.0,4079.33,232.47,12.0,1.0
86545798,2026-03,40.0,3020.0,694.37,17.0,0.0
74893166,2026-03,28.0,6041.53,759.69,13.0,0.0
28612565,2025-10,25.0,4008.22,1026.11,11.0,0.0
82743796,2025-07,14.0,2856.43, 523.83 ,10.0,0.0
99281034,2025-10,38.0,4310.7,1234.44,23.0,0.0
22592937,2025-11,31.0,4501.44,2831.55,24.0,0.0
69546448,2026-05,35.0,3662.26,1142.44,12.0,0.0
15228662,2025-07,25.0,2757.52,406.96,12.0,1.0
27071456,2026-01,30.0,5684.91,743.46,14.0,0.0
10717576,2025-12,21.0,5996.76,878.61,11.0,0.0
32092106,2025-09,16.0,10106.23,930.03,16.0,0.0
57752972,2025-09,26.0,7061.76,2102.24,19.0,0.0
84676315,2026-02,15.0,2493.71,262.76,4.0,2.0
69708944,2025-06,55.0,4644.3,1472.02,47.0,4.0
51301827,2026-02,63.0,5728.75,1376.61,44.0,0.0
93099595,2026-01,48.0,3770.89,576.31,14.0,0.0
32902318,2025-06,12.0,3425.43,356.3,6.0,0.0
22007950,2026-05,32.0,4830.74,958.38,24.0,0.0
65565511,2025-09,19.0,7305.56,969.13,11.0,0.0
50340777,2025-12,28.0,954.51,688.55,18.0,0.0
61764610,2025-11,61.0,6006.13,2762.44,25.0,2.0
78170307,2025-10,27.0,2903.05,404.11,23.0,1.0
88402014,2026-01,29.0,3505.61,929.61,14.0,2.0
35623533,2025-10,51.0,8679.71,4399.86,37.0,1.0
55374724,2025-10,53.0,2007.55,1438.23,42.0,0.0
64904525,2025-12,24.0,2208.45,818.62,9.0,1.0
72249664,2025-11,34.0,8282.69,2353.86,18.0,0.0
83992794,2026-04,28.0,4263.05,1143.3,17.0,0.0
25198219,2026-05,18.0,1839.57,290.1,10.0,1.0
28131557,2026-05,25.0,3158.34,297.41,11.0,0.0
33923712,2025-09,34.0,4900.61,,14.0,1.0
58073198,2025-12,18.0,3815.38,278.77,12.0,0.0
82243375,2026-03,20.0,3298.54,482.84,19.0,1.0
52088025,2026-02,25.0,2495.0,1823.13,15.0,1.0
79347615,2025-09,44.0,3604.56,1069.31,29.0,1.0
44113489,2025-09,38.0,2783.66,1188.79,20.0,1.0
66794601,2026-05,12.0,3040.34,323.42,5.0,1.0
66937729,2025-09,36.0,2990.8,2078.46,31.0,0.0
15284649,2026-05,25.0,1884.05,870.25,13.0,0.0
76321790,2025-09,36.0,4492.33,1929.15,28.0,0.0
82130031,2025-11,47.0,10574.64,3849.23,29.0,0.0
31123230,2025-09,27.0,7576.76,1948.71,26.0,2.0
29176358,2026-03,52.0,2254.51,750.15,26.0,0.0
66903546,2026-05,40.0,2784.34,731.11,18.0,1.0
73552030,2025-07,33.0,4852.89,533.11,21.0,0.0
71070725,2026-01,31.0,4106.29,702.66,16.0,0.0
67944657,2026-02,38.0,5623.6,1838.91,24.0,1.0
85165927,2026-03,59.0,8095.22,6687.04,49.0,0.0
60035065,2025-10,22.0,3584.25,716.25,16.0,0.0
27243536,2026-03,34.0,3122.6,2324.1,15.0,0.0
96254834,2026-01,35.0,2821.87,595.03,25.0,1.0
24832680,2025-11,21.0,1761.73,459.66,18.0,0.0
36651936,2026-01,13.0,3028.33,128.19,1.0,0.0
15699427,2025-12,18.0,1448.93,564.28,11.0,0.0
28276807,2025-10,29.0,2893.14,746.61,11.0,0.0
72706007,2025-12,34.0,3870.33,2027.89,22.0,0.0
61627430,2025-08,23.0,5129.41,683.73,18.0,0.0
70381364,2025-10,29.0,1802.34,1345.79,20.0,0.0
58345228,2026-02,27.0,2593.52,1262.15,23.0,0.0
76839379,2026-03,26.0,2953.17,1184.15,6.0,0.0
22581047,2026-01,36.0,4070.68,1688.64,22.0,2.0
55259227,2026-01,28.0,5259.92,810.76,16.0,0.0
57255880,2026-04-01,24.0,4901.78,1395.25,27.0,1.0
21137276,2025-07,27.0,3815.16,666.61,20.0,1.0
41576769,2026-05,30.0,,521.28,13.0,1.0
77095344,2025-07,26.0,3593.7,479.03,14.0,1.0
54144352,2025-07,32.0,3831.62,1594.06,15.0,0.0
12376153,2026-03,23.0,3090.95,332.96,16.0,0.0
19413295,2025-08,41.0,4813.65,2675.51,26.0,1.0
38710321,2026-05,25.0,6025.01,963.29,12.0,0.0
96481673,2025-12,41.0,4121.97,899.28,21.0,1.0
32128368,2025-07,24.0,4786.57,1244.38,4.0,1.0
27978893,2025-09,29.0,4576.36,946.11,15.0,0.0
59909876,2026-05,44.0,3558.83,1211.39,37.0,1.0
26526914,2025-12,16.0,,548.93,13.0,0.0
60532020,2026-01,27.0,6446.33,1888.28,16.0,0.0
65565511,2025-10,25.0,7592.88,1206.02,17.0,0.0
45104536,2025-08,19.0,5539.35,1062.67,13.0,0.0
57819270,2026-05,22.0,3324.57,1115.13,11.0,0.0
28484606,2026-05,18.0,5158.61,993.89,16.0,0.0
72685039,2026-03,49.0,3981.19,2723.51,25.0,0.0
11887348,2026-04,38.0,6860.27,2765.79,25.0,0.0
63084222,2025-09,33.0,3094.99,703.19,21.0,1.0
16063672,2026-05,26.0,2161.77,449.34,10.0,0.0
30236847,2025-08,40.0,2965.76,1976.09,24.0,1.0
92137851,2025-10,20.0,3408.62,743.79,8.0,0.0
28392259,2025-12,43.0,3096.53,1492.78,35.0,1.0
98608026,2026-03,45.0,3557.7,1367.18,28.0,2.0
89984267,2025-12,34.0,4697.51,3263.07,20.0,1.0
26519262,2026-02,39.0,4202.9,2965.9,22.0,0.0
20729092,2025-10,26.0,1702.15,807.85,12.0,0.0
95391469,2025-12,23.0,4537.48,768.44,12.0,0.0
53970335,2025-11,21.0,3313.0,321.62,22.0,2.0
17604023,Jun-2025,31.0,4690.5,989.35,19.0,0.0
67139411,2026-04,41.0,3274.46,639.62,20.0,0.0
50639176,2025-06,29.0,1987.48, 768.32 ,14.0,0.0
75104355,2025-10,46.0,6984.88,2893.77,23.0,1.0
